,,ID,ProductID,ClientID,Discount,UnitPrice,Quantity,StoreID,Date
,,1ee5d17041db39cb827e197b01ff53cd,001795ec6f1b187d37335e1c4704762e3,21790,"0,08","148,4",1,4,12/17/2019
,,66a4f881071503b0efc571b88e98b201,001b237c0e9bb435f2e54071129237e93,21791,"0,08","162,4",1,2,6/5/2019
,,7cba85540e273d2d75f23ee6e88c3214,0030026a6ddb3b2d1d4bc225b4b4c4da3,21791,"0,08","233,8",1,2,12/12/2019
,,1676fa2516c38753e7a0ee7fa8e41009,001b237c0e9bb435f2e54071129237e91,21792,"0,08","162,4",1,2,8/11/2018
,,d4783ba848b3f01d54e6ad0fd20b5f0c,001b72dfd63e9833e8c02742adf472e33,21792,"0,08","201,6",1,2,8/25/2018
,,bc377c460d4530efd4c7e37c5d7f0a9a,0030e635639c898b323826589761cf233,21794,"0,1","190,4",1,7,5/17/2019
,,c38c9bc64c50852ae814ac2dc6bff45d,000b8f95fcb9e0096488278317764d191,21794,"0,08","201,6",1,7,6/30/2019
,,dc5542aeff4f9a938c0de66cd4384080,001b237c0e9bb435f2e54071129237e93,21795,"0,1","162,4",1,7,9/5/2018
,,f61b61c2cbb4192ccaf9c2c76a4cc971,002552c0663708129c0019cc97552d7d1,21795,"0,1","249,2",1,7,2/19/2019
,,318160e821f4c754080f46f95afc1ded,00066f42aeeb9f3007548bb9d3f33c382,21796,"0,08","194,6",1,1,12/26/2018
,,22cd5c06a19914a8094c39a506a7ac05,002ec297b1b00fb9dde7ee6ac24b67713,21796,"0,1","218,4",1,1,11/16/2019
,,a1119e009d1d91655405307f4c095818,00066f42aeeb9f3007548bb9d3f33c381,21796,"0,1","194,6",1,1,1/2/2020
,,18233451c81fa4cf187fae71d8e8a299,00126f27c813603687e6ce486d909d013,21797,"0,08","114,8",1,1,12/8/2019
,,4e74f6c3c70d626486d9b6b36f15c595,002d4ea7c04739c130bb74d7e7cd16943,21798,"0,08",210,1,2,8/22/2019
,,c6c2b773220a3f75195832ac098af194,0030026a6ddb3b2d1d4bc225b4b4c4da3,21798,"0,08","233,8",1,2,8/24/2019
,,c9fda8a29af551413a142b672cd43b39,002af88741ba70c7b5cf4e4a0ad7ef852,21798,"0,08","134,4",1,2,12/17/2019
,,ea733405d742855b5e66606f15b493c7,003128f981470c3e5a2e7445e4a771cd2,21799,"0,1",161,1,3,4/28/2018
,,c44ed29052c8a491969a295bd20583a8,00088930e925c41fd95ebfe695fd26553,21799,"0,08","117,6",1,3,8/1/2018
,,3bf00487d4ab4ec12db62d8c542762c0,0011c512eb256aa0dbbb544d8dffcf6e3,21799,"0,1","204,4",1,3,10/18/2019
,,2577b7a27e96dbad77db32d34b57351d,0011c512eb256aa0dbbb544d8dffcf6e2,21800,"0,08","204,4",1,7,12/26/2019
,,9cb1a5b9af2fa27ca6a510f64245f869,002d4ea7c04739c130bb74d7e7cd16943,21801,"0,08",210,1,4,6/20/2019
,,131c6bd0b11c3fc93c3c8dbe45f317e6,003128f981470c3e5a2e7445e4a771cd3,21802,"0,08",161,2,1,12/1/2018
,,0f6134bc3d92b2b091f7cab65b9f7ac2,002552c0663708129c0019cc97552d7d2,21802,"0,08","249,2",1,1,12/20/2018
,,4bba52ba149cb3ac9b1ccc35913b74d8,002159fe700ed3521f46cfcf6e941c763,21802,"0,1","156,8",1,1,3/11/2019
,,f3ab2cdf3ea55d54d480a91a967bb501,003128f981470c3e5a2e7445e4a771cd4,21806,"0,1",161,1,2,10/8/2018
,,6dcdbb1cc784cdf5844882a1f99e8d59,0030026a6ddb3b2d1d4bc225b4b4c4da2,21806,"0,1","233,8",1,2,11/7/2018
,,b8b88108eac141a885b496b3df46e5ac,002c6dab60557c48cfd6c2222ef7fd763,21806,"0,1","148,4",1,2,7/13/2019
,,d0285226986b03fe9b3076d6649d51f5,00066f42aeeb9f3007548bb9d3f33c383,21807,"0,08","194,6",1,4,8/19/2018
,,ab2e05e6a9ef56ff80256898d3e015e6,001795ec6f1b187d37335e1c4704762e3,21808,"0,08","148,4",1,2,6/28/2018
,,b9f9f408bbdb152b3dc98aaffbc37a93,000d9be29b5207b54e86aa1b1ac548723,21808,"0,1","233,8",1,2,7/18/2018
,,876fd8c751a56ed982b5a72dca56937f,002959d7a0b0990fe2d69988affcbc803,21809,"0,1","261,8",1,22,7/9/2018
,,baec3a3b7430496ffd8f990ec149f516,001c5d71ac6ad696d22315953758fa043,21809,"0,1","226,8",1,22,7/20/2018
,,8973a53fcad22a79e0ff315e7f9a0fd9,003128f981470c3e5a2e7445e4a771cd2,21809,"0,1",161,2,22,11/13/2018
,,95c8563ff69b82a5e9345b9f0464f788,0030e635639c898b323826589761cf233,21810,"0,1","190,4",2,7,7/24/2018
,,83770d60d218596bb63572242c2a2a26,0009406fd7479715e4bef61dd91f24623,21810,"0,08","254,8",1,7,12/5/2018
,,c870ae4db3d62818f9d3e7ebdf617831,00210e41887c2a8ef9f791ebc780cc363,21810,"0,08",406,1,7,8/7/2019
,,9cd28af4a02dd368c02825e1bf9ea210,00250175f79f584c14ab5cecd80553cd3,21810,"0,1",686,1,7,10/4/2019
,,2a21642eb927b4754adeffa995f3d648,00210e41887c2a8ef9f791ebc780cc363,21810,"0,08",406,1,7,12/27/2019
,,a33b289433334b5de7fc4a053c290af8,001c5d71ac6ad696d22315953758fa043,21811,"0,08","226,8",1,2,12/3/2019
,,1d4744e42dc6d786bbc9512601f7e49c,003128f981470c3e5a2e7445e4a771cd3,21812,"0,08",161,1,4,6/5/2018
,,c6843402edbaf2d6f740e48c20599396,0009406fd7479715e4bef61dd91f24623,21812,"0,08","254,8",1,4,8/4/2018
,,ff42eee9423ebc7d468a3709e1cbefb7,00126f27c813603687e6ce486d909d012,21812,"0,1","114,8",1,4,10/24/2018
,,6c028cbba2a22fd7c9430fe9ab249faa,001c5d71ac6ad696d22315953758fa042,21812,"0,1","226,8",1,4,3/26/2019
,,7bc56777d8102ea04056ff4e3517df3c,002c6dab60557c48cfd6c2222ef7fd763,21813,"0,1","148,4",1,3,4/24/2018
,,4c405d4709e91c1a881d8e70a74d9dbe,002d4ea7c04739c130bb74d7e7cd16941,21813,"0,1",210,1,3,10/30/2018
,,ce5cbf2f45858052b9bc0af3690399cc,001b72dfd63e9833e8c02742adf472e33,21813,"0,1","201,6",1,3,4/16/2019
,,5640c538d7b7c20a69fcc754ad83219d,0030026a6ddb3b2d1d4bc225b4b4c4da3,21813,"0,08","233,8",1,3,12/31/2019
,,60d89454741d31c6c07226c6069864dd,002159fe700ed3521f46cfcf6e941c763,21814,"0,08","156,8",1,1,8/8/2018
,,6afd909a05ed31cc089bc63300ffc2e1,001795ec6f1b187d37335e1c4704762e3,21814,"0,1","148,4",1,1,10/30/2018
,,6bae084fa2e6b9972110f6c93fa4b9a3,002959d7a0b0990fe2d69988affcbc802,21814,"0,1","261,8",2,1,12/8/2018
,,8c23a5662eb362f46a3434c07e30f009,000b8f95fcb9e0096488278317764d192,21814,"0,08","201,6",1,1,8/17/2019
,,e13fa6ca33d94bcbfd570edd20e475a9,001795ec6f1b187d37335e1c4704762e3,21815,"0,08","148,4",1,3,8/30/2019
,,53ee0be86e504c7f0f6f14d77ebc8973,002552c0663708129c0019cc97552d7d3,21815,"0,1","249,2",1,3,9/24/2019
,,5e1c835de943927d56469fa225bca0fe,000b8f95fcb9e0096488278317764d193,21816,"0,08","201,6",2,2,12/22/2018
,,ba506068ed3555effa5ca62cd1b22225,002159fe700ed3521f46cfcf6e941c761,21817,"0,08","156,8",1,3,6/21/2019
,,845686dd9137013d73ed42078be18809,001795ec6f1b187d37335e1c4704762e1,21818,"0,1","148,4",1,2,5/6/2018
,,6ad8f26313f94953c151cd98f46d1688,00210e41887c2a8ef9f791ebc780cc363,21819,"0,08",406,1,3,12/11/2019
,,b399c199121f7dd129d7a6f908b95fc9,00066f42aeeb9f3007548bb9d3f33c383,21820,"0,1","194,6",1,4,7/9/2018
,,f206285a782792c515e2177dee4bc04f,002d4ea7c04739c130bb74d7e7cd16941,21820,"0,1",210,1,4,1/3/2020
,,19c85c4f70bebdba25d77c3881cffb2b,00126f27c813603687e6ce486d909d013,21821,"0,08","114,8",1,1,6/3/2018
,,fd9b5a4a4e319a975fc817ff0254cbd4,001c5d71ac6ad696d22315953758fa043,21821,"0,1","226,8",1,1,10/19/2018
,,2f972348117659ed047953f60257c3cd,002c6dab60557c48cfd6c2222ef7fd762,21822,"0,1","148,4",1,1,1/9/2019
,,d1437fcc5adf19257e6e1bb890b6c94d,00210e41887c2a8ef9f791ebc780cc362,21823,"0,1",406,1,1,5/15/2019
,,c80e1c66163d4be1d052bd1788ace266,001c5d71ac6ad696d22315953758fa042,21823,"0,1","226,8",1,1,7/30/2019
,,16aaefde5d48ac55cb13be6353f9d415,000d9be29b5207b54e86aa1b1ac548723,21823,"0,08","233,8",1,1,12/6/2019
,,f3d92b10debc6571287fc47b1b077003,00066f42aeeb9f3007548bb9d3f33c383,21826,"0,1","194,6",1,9,5/2/2018
,,01422b2c3c27fa3bc464e72eaed9676b,000b8f95fcb9e0096488278317764d193,21826,"0,1","201,6",1,9,3/14/2019
,,54edbcd83d8fbad3487e450926ce78f0,002d4ea7c04739c130bb74d7e7cd16941,21826,"0,1",210,2,9,9/7/2019
,,ac246acde7cb6dd640863d0c428900de,001b72dfd63e9833e8c02742adf472e32,21827,"0,1","201,6",1,2,4/3/2018
,,b2d4f733ede00ab3acde121917de3df9,002159fe700ed3521f46cfcf6e941c763,21827,"0,1","156,8",1,2,5/11/2019
,,5e0d2c150ad3048c4cf22d46956f0585,0030e635639c898b323826589761cf233,21829,"0,1","190,4",1,2,7/14/2018
,,961430048597ac74ad88e6aa0796df23,00210e41887c2a8ef9f791ebc780cc362,21829,"0,1",406,1,2,3/24/2019
,,f3ace35a38b59892c97c14e9eadbc923,0030026a6ddb3b2d1d4bc225b4b4c4da3,21830,"0,1","233,8",1,4,10/8/2018
,,ed12012358de9d92498c1be2444db261,002159fe700ed3521f46cfcf6e941c761,21830,"0,1","156,8",1,4,5/8/2019
,,363814e98fb75811e4465c3b7fc84ca5,0011c512eb256aa0dbbb544d8dffcf6e3,21831,"0,1","204,4",2,3,4/15/2019
,,a67a7dcbea2b5ce61ba8bc99ff7362db,003128f981470c3e5a2e7445e4a771cd4,21831,"0,1",161,1,3,5/27/2019
,,eec64646ac1076b7500eb7e34b00c8f7,0021a87d4997a48b6cef1665602be0f53,21834,"0,1","214,2",1,9,6/1/2018
,,29985fe387407ff7f6904b294fb89028,001795ec6f1b187d37335e1c4704762e2,21834,"0,1","148,4",1,9,11/27/2018
,,763ff34638f08b1e6b6135c197e3a937,001b72dfd63e9833e8c02742adf472e33,21834,"0,1","201,6",1,9,5/16/2019
,,af48a5477e351edfe43fbff2fe9dacff,002552c0663708129c0019cc97552d7d3,21835,"0,08","249,2",1,3,12/7/2018
,,6f585e3d1235b5a3e6a640b8858e1b4f,002959d7a0b0990fe2d69988affcbc802,21836,"0,1","261,8",1,3,4/7/2018
,,fbda1cc83fef326394fae4d634d0402a,001c5d71ac6ad696d22315953758fa041,21837,"0,1","226,8",1,1,10/20/2018
,,fc608ec5eadbd9c3b59babdc1f7ebca9,002159fe700ed3521f46cfcf6e941c761,21837,"0,1","156,8",1,1,10/21/2018
,,0080eebb288dba1857ccf048dfe6bdfe,0021a87d4997a48b6cef1665602be0f53,21837,"0,08","214,2",1,1,12/30/2018
,,1a6a57642cf324ac86f14bcba484cb32,00066f42aeeb9f3007548bb9d3f33c383,21837,"0,1","194,6",1,1,11/7/2019
,,7bda7fb1e596f90f607376af2ca647cd,002af88741ba70c7b5cf4e4a0ad7ef853,21838,"0,1","134,4",1,7,4/25/2018
,,bafbef1334adc6aa02affd8fd62ec0ac,003128f981470c3e5a2e7445e4a771cd3,21838,"0,1",161,2,7,1/25/2020
,,b55b34e107238df26137bc117f892827,001795ec6f1b187d37335e1c4704762e3,21839,"0,1","148,4",2,22,7/12/2018
,,0b30e59b6e985ef789c83d08753d59aa,0021a87d4997a48b6cef1665602be0f53,21839,"0,1","214,2",1,22,4/10/2019
,,2477bfb97977363803e3cdd7c6805198,003128f981470c3e5a2e7445e4a771cd3,21840,"0,1",161,1,4,7/6/2018
,,e0dfe8c4850a7ad0b8e41d3a4290ce49,0009406fd7479715e4bef61dd91f24623,21840,"0,1","254,8",1,4,9/12/2018
,,e1282f31d9a5f43661a251858c894bf3,0030026a6ddb3b2d1d4bc225b4b4c4da3,21840,"0,1","233,8",1,4,10/17/2018
,,db8bf3de5a5697bde575853b0e9d7fec,00126f27c813603687e6ce486d909d013,21840,"0,08","114,8",1,4,8/14/2019
,,65a99fa6dd84d361ae06b8eadf3bd4dd,0009406fd7479715e4bef61dd91f24622,21841,"0,1","254,8",1,1,3/24/2018
,,890f778e65429f5466787ff91cda177b,00126f27c813603687e6ce486d909d011,21841,"0,1","114,8",1,1,5/12/2018
,,b4e381786201d38ab725a174f011ddb2,00250175f79f584c14ab5cecd80553cd1,21842,"0,1",686,1,2,7/11/2019
,,923e0c030350975afcfa4ffbc70c0146,002159fe700ed3521f46cfcf6e941c762,21844,"0,1","156,8",1,7,11/7/2018
,,fdfe6a493395db719f0dbe0ff0c40400,00126f27c813603687e6ce486d909d012,21844,"0,1","114,8",1,7,3/3/2019
,,4e3bb52f6ab81cd1d26e60a8ef12ffa5,001b72dfd63e9833e8c02742adf472e33,21844,"0,1","201,6",1,7,11/18/2019
,,cd6cdd3e527f46113dcab23d5f27c0fe,001795ec6f1b187d37335e1c4704762e3,21845,"0,1","148,4",2,2,10/14/2018
,,d9290c1449b2c21f3c4b9efe267c8173,0021a87d4997a48b6cef1665602be0f53,21845,"0,1","214,2",1,2,11/22/2019
,,43a9357b0136ea0479069accd5ea0676,0011c512eb256aa0dbbb544d8dffcf6e3,21847,"0,1","204,4",1,1,5/10/2018
,,1a927ea2c184c4fc99ba799892065638,00126f27c813603687e6ce486d909d013,21848,"0,08","114,8",1,3,8/5/2018
,,32bc89adafbfd38be0cf6931769c6a6d,003128f981470c3e5a2e7445e4a771cd2,21848,"0,08",161,1,3,12/26/2019
,,e7522d7d44b7cdc7e33f08062d37d269,003128f981470c3e5a2e7445e4a771cd4,21849,"0,1",161,1,3,4/10/2019
,,95a7802de396f3df0c682ddafc8f3152,001b72dfd63e9833e8c02742adf472e31,21850,"0,1","201,6",1,1,5/29/2018
,,3f2319ebb0d43c639d1f768216d5edf7,001b237c0e9bb435f2e54071129237e93,21850,"0,1","162,4",1,1,2/18/2019
,,1104851f6f6ff9451fdd8e8b980e18bd,002c6dab60557c48cfd6c2222ef7fd761,21850,"0,1","148,4",1,1,7/3/2019
,,b0181a2b3c9f39595fb01f97519d015d,001795ec6f1b187d37335e1c4704762e3,21852,"0,08","148,4",1,1,12/29/2018
,,29d13613de8487345b1758b80b71a6ca,0021a87d4997a48b6cef1665602be0f53,21852,"0,08","214,2",1,1,8/20/2019
,,9f9451274bc21055d9306c98eb7eb8f8,001b237c0e9bb435f2e54071129237e93,21853,"0,1","162,4",1,3,3/28/2018
,,1711f625690d080211f8c55bab2e12cc,0030e635639c898b323826589761cf231,21853,"0,08","190,4",1,3,8/4/2018
,,9a7ccfdba447bdbce4d18b72bd69e594,001b72dfd63e9833e8c02742adf472e33,21853,"0,1","201,6",1,3,5/8/2019
,,a56f9a0588c3c7aaaa93f193bd7c7cd3,002c6dab60557c48cfd6c2222ef7fd763,21854,"0,08","148,4",3,2,6/20/2018
,,17110a49ae77577b41dea127fe1df35c,003128f981470c3e5a2e7445e4a771cd3,21854,"0,1",161,1,2,9/10/2018
,,0f3d9a2f9aad2a8e778efe652994aced,00250175f79f584c14ab5cecd80553cd3,21854,"0,1",686,1,2,5/29/2019
,,c6af19efddaab0233a1eeeb34402bb99,0011c512eb256aa0dbbb544d8dffcf6e3,21855,"0,08","204,4",1,2,8/10/2018
,,f3935b4a43b6bc12591c72b6ad294545,001b72dfd63e9833e8c02742adf472e31,21855,"0,1","201,6",1,2,10/8/2018
,,c65ca254bd0c624c11dd60d92955c989,00210e41887c2a8ef9f791ebc780cc362,21855,"0,08",406,1,2,8/4/2019
,,99496f27b38d83724e8dea944a320b44,002d4ea7c04739c130bb74d7e7cd16943,21855,"0,08",210,1,2,8/26/2019
,,85e5ee2172746dd02b91f6d2f3189f7e,002af88741ba70c7b5cf4e4a0ad7ef852,21856,"0,1","134,4",1,3,10/31/2018
,,6bf6d79b7a1a551ef6621a52c435ed1e,002959d7a0b0990fe2d69988affcbc802,21856,"0,1","261,8",1,3,11/29/2018
,,b5a04f1a99c4f9be971027e0ee021f95,001c5d71ac6ad696d22315953758fa043,21856,"0,1","226,8",1,3,10/12/2019
,,daa13cb5f8efbd2ee69043963b0f233c,002c6dab60557c48cfd6c2222ef7fd762,21857,"0,1","148,4",1,1,11/26/2018
,,d6717d9840d700bd7be08d9ca8bb791b,00088930e925c41fd95ebfe695fd26553,21857,"0,1","117,6",2,1,5/25/2019
,,4fffddeaf14b2a486b47dd30c6f6f480,00210e41887c2a8ef9f791ebc780cc361,21858,"0,1",406,1,1,5/21/2019
,,098899a1fca44446ebcd6eb00297d33b,00210e41887c2a8ef9f791ebc780cc363,21858,"0,1",406,1,1,5/29/2019
,,9827e4903ee46ce7cb6f926533a82abc,0009406fd7479715e4bef61dd91f24623,21859,"0,08","254,8",1,1,6/2/2018
,,b1e6c30e469d786d5c2ba74511772cc2,00250175f79f584c14ab5cecd80553cd3,21859,"0,1",686,2,1,7/7/2019
,,8d8f38e4ae1cf25848c0570ff236958b,0030e635639c898b323826589761cf232,21860,"0,1","190,4",2,7,5/18/2018
,,a0bb81fda7cf88b07f9a884c1be7ba64,001795ec6f1b187d37335e1c4704762e3,21860,"0,1","148,4",1,7,10/9/2018
,,c6f3dad60242a9cb7ce0486b495862bd,001795ec6f1b187d37335e1c4704762e1,21860,"0,1","148,4",1,7,2/22/2019
,,8457694c62d5fbc1a63f67ce1a554cb2,002d4ea7c04739c130bb74d7e7cd16943,21861,"0,08",210,1,3,6/24/2018
,,ea9c1cc0e0584ca0228d483668d95799,00066f42aeeb9f3007548bb9d3f33c383,21861,"0,1","194,6",1,3,9/26/2018
,,f0c8f501afe22bb7a23e3721bcc6221c,0009406fd7479715e4bef61dd91f24621,21861,"0,1","254,8",1,3,10/4/2018
,,abb71252913999175f6eee9cc4ea672a,000d9be29b5207b54e86aa1b1ac548723,21862,"0,08","233,8",1,1,12/15/2019
,,b955e1ecda001d15a6f9a0279d06ae5d,002d4ea7c04739c130bb74d7e7cd16943,21863,"0,08",210,1,7,6/16/2018
,,94bd479cfab3bad689dc1f08ce0b9b55,003128f981470c3e5a2e7445e4a771cd2,21863,"0,1",161,2,7,11/28/2018
,,0392bc239ce28b0377e6b3073df2c674,00250175f79f584c14ab5cecd80553cd3,21863,"0,1",686,1,7,10/21/2019
,,965a7865810eb2fcea1de935b37b5ff5,002af88741ba70c7b5cf4e4a0ad7ef853,21864,"0,1","134,4",1,2,11/3/2018
,,05c30545ba4331e04ae0de1523bb41f4,002d4ea7c04739c130bb74d7e7cd16943,21864,"0,1",210,1,2,5/18/2019
,,ad9c2ef716b0f222cf7959efc8bac59c,0009406fd7479715e4bef61dd91f24623,21865,"0,1","254,8",1,7,7/11/2018
,,5c05c6001482248cca1f553a2c0b0421,0021a87d4997a48b6cef1665602be0f53,21865,"0,08","214,2",1,7,12/29/2018
,,f1e8e2809f03ad9c147c0c8f6283c6b1,002ec297b1b00fb9dde7ee6ac24b67713,21866,"0,1","218,4",1,7,10/6/2018
,,6c5668e3fb9c385112fb6ab07093253e,002d4ea7c04739c130bb74d7e7cd16943,21866,"0,08",210,1,7,12/11/2019
,,acdfcbe0149e3453b90ae4da5a27dfd3,002d4ea7c04739c130bb74d7e7cd16943,21867,"0,08",210,1,7,6/30/2018
,,873b407aec2027c9588607f4b0b8786a,002159fe700ed3521f46cfcf6e941c763,21867,"0,1","156,8",1,7,11/4/2018
,,4fad81538268bbfafe6e20730ec0c4fb,002552c0663708129c0019cc97552d7d3,21867,"0,1","249,2",1,7,2/25/2019
,,b2966db1aadf7b21b86cbd1131855a68,0021a87d4997a48b6cef1665602be0f53,21868,"0,1","214,2",1,7,7/8/2018
,,9f0c24c74a6da307a862a27b63886f1c,002c6dab60557c48cfd6c2222ef7fd763,21871,"0,1","148,4",1,2,10/9/2018
,,f8443fdcccdae6a20d6371dd8a9e63b2,002d4ea7c04739c130bb74d7e7cd16941,21871,"0,1",210,1,2,10/15/2018
,,651942ee572f34e1e6a5567ff8171711,001b237c0e9bb435f2e54071129237e92,21871,"0,08","162,4",1,2,12/24/2018
,,fd191af945fc7109f19f6224cbbceed4,002959d7a0b0990fe2d69988affcbc803,21872,"0,1","261,8",1,2,10/22/2018
,,6d7c5064e6d1d2c4607b81368bbc7595,002159fe700ed3521f46cfcf6e941c762,21873,"0,1","156,8",1,3,4/4/2018
,,377696852de6926eeb2b8322d847a15b,003128f981470c3e5a2e7445e4a771cd2,21873,"0,1",161,1,3,1/20/2019
,,1fe7851e9b8770f04c394c0d0735fd9f,0021a87d4997a48b6cef1665602be0f53,21873,"0,08","214,2",2,3,12/19/2019
,,85d8650f82d9c340bd53a17c2adcdced,001795ec6f1b187d37335e1c4704762e3,21873,"0,1","148,4",1,3,1/2/2020
,,6ff3a48be8338a98cb2c89c335514cfe,001795ec6f1b187d37335e1c4704762e3,21874,"0,1","148,4",1,1,7/8/2018
,,e69ba661394e76586286fdc88fdfa5f4,0011c512eb256aa0dbbb544d8dffcf6e1,21875,"0,1","204,4",1,4,9/20/2018
,,bbf1da6f38b4bbebb7ecde7ce65cd47d,000b8f95fcb9e0096488278317764d192,21875,"0,1","201,6",1,4,10/12/2018
,,46f4f24ca77f8bccb2d56ad99d9d9c3c,002552c0663708129c0019cc97552d7d1,21875,"0,1","249,2",1,4,7/24/2019
,,6dd1bbd09d930c58640b49ba57069186,00126f27c813603687e6ce486d909d012,21876,"0,1","114,8",1,1,11/11/2018
,,cd746ffbf9ea117c1706f37c61f73621,001b237c0e9bb435f2e54071129237e92,21876,"0,1","162,4",1,1,11/21/2018
,,218de7dde39167d2389f3cfd479228b1,000d9be29b5207b54e86aa1b1ac548722,21876,"0,08","233,8",1,1,12/21/2019
,,dbcdd36c9c9608e8f8b678b63979aea6,002ec297b1b00fb9dde7ee6ac24b67712,21877,"0,08","218,4",1,2,8/4/2018
,,aea07e49bd6cb10236c4f58a429d3591,003128f981470c3e5a2e7445e4a771cd3,21877,"0,1",161,1,2,10/20/2018
,,75808f860a87d99fd802237327cbef81,002552c0663708129c0019cc97552d7d3,21877,"0,1","249,2",2,2,11/6/2019
,,a82f8bf2ea13782d44b5855dabcab94e,0030026a6ddb3b2d1d4bc225b4b4c4da1,21880,"0,1","233,8",1,7,8/1/2018
,,0e6fbe6b74c3fbd8ae67a714d0960334,002552c0663708129c0019cc97552d7d3,21880,"0,1","249,2",1,7,9/22/2018
,,6477737031e3b8c8578883bfa897c524,0030026a6ddb3b2d1d4bc225b4b4c4da1,21880,"0,08","233,8",1,7,12/14/2018
,,a9424f275ec54b45085e8b3fdf21361d,001b237c0e9bb435f2e54071129237e93,21880,"0,08","162,4",1,7,8/14/2019
,,e3071b7624445af6e4f3a1b23718667d,002959d7a0b0990fe2d69988affcbc803,21880,"0,1","261,8",1,7,10/12/2019
,,0d8ff4d3ee065cf5aef7c9cda8778536,0030e635639c898b323826589761cf231,21881,"0,1","190,4",1,4,5/26/2018
,,b41dd0fbc7d36977d5402f4242a0784f,002552c0663708129c0019cc97552d7d3,21881,"0,1","249,2",1,4,7/10/2018
,,10870ce1b8fbb2c59df2c544b74d1b54,0011c512eb256aa0dbbb544d8dffcf6e3,21881,"0,08","204,4",1,4,8/20/2018
,,748f1a8074500891bf8f786ce3b5c02d,0030e635639c898b323826589761cf231,21882,"0,1","190,4",2,4,6/4/2018
,,ddbbf91a5dc91f4757ad2ed77ab9616b,0030e635639c898b323826589761cf233,21882,"0,1","190,4",1,4,9/8/2018
,,b60cb82db24efcb2f5d0df26426c3af2,000b8f95fcb9e0096488278317764d193,21882,"0,1","201,6",1,4,5/1/2019
,,517ec0477360f210f8d3cfbfd5644a22,0030026a6ddb3b2d1d4bc225b4b4c4da1,21883,"0,1","233,8",1,1,5/11/2018
,,ac85808794ef111b4689bbdb5ea7f2c9,00088930e925c41fd95ebfe695fd26552,21883,"0,1","117,6",1,1,10/10/2018
,,1317ed43db6962c204745945a6e2352d,00088930e925c41fd95ebfe695fd26553,21884,"0,08","117,6",1,9,12/2/2018
,,509e2c6ade7330dedf7417cbe8c5378b,003128f981470c3e5a2e7445e4a771cd3,21884,"0,1",161,1,9,7/13/2019
,,c3cf7465747be7d711f6fd7f08a7ec65,00210e41887c2a8ef9f791ebc780cc361,21884,"0,1",406,1,9,7/31/2019
,,8c4c8ec2a3220400b0dd56f270c90eea,0030e635639c898b323826589761cf233,21885,"0,1","190,4",1,3,5/16/2018
,,98dc9b1a84fd406155ed39ab4027c61e,001b237c0e9bb435f2e54071129237e93,21885,"0,08","162,4",1,3,6/2/2018
,,660cb47a0b4b671c86901a47f7dbc91c,001b72dfd63e9833e8c02742adf472e33,21885,"0,08","201,6",1,3,12/11/2019
,,ab4354630db26a599455989a1091e50f,00088930e925c41fd95ebfe695fd26553,21886,"0,08","117,6",1,2,6/28/2018
,,5038599d301a92796c7e52408dd0aea3,0009406fd7479715e4bef61dd91f24623,21886,"0,1","254,8",1,2,9/30/2018
,,5e45560833c4c43e2ce402256ae47069,0030e635639c898b323826589761cf232,21886,"0,08","190,4",1,2,12/5/2018
,,cefb2c1509c176244d633a5f3f38e24b,0009406fd7479715e4bef61dd91f24621,21886,"0,1","254,8",1,2,5/15/2019
,,ea4b1db6a5d7e3519dd7e4a3c260c8b3,003128f981470c3e5a2e7445e4a771cd1,21886,"0,08",161,1,2,8/4/2019
,,6ded11f0a307eed2ae0931fe59f4c599,000d9be29b5207b54e86aa1b1ac548722,21888,"0,1","233,8",1,2,4/4/2018
,,bfb50f94da6d285b05b43043e97507be,0009406fd7479715e4bef61dd91f24623,21888,"0,1","254,8",1,2,7/26/2018
,,de7aff9a17cd97da3fdfb1fd2c610e3d,00250175f79f584c14ab5cecd80553cd3,21888,"0,1",686,1,2,4/23/2019
,,0da2f53b590353e40a328c2d8c3dd010,001795ec6f1b187d37335e1c4704762e1,21888,"0,08","148,4",1,2,8/18/2019
,,c00ec2c5d2f145b694e4f478c71c5711,000d9be29b5207b54e86aa1b1ac548721,21889,"0,08","233,8",1,22,12/16/2019
,,9b2444e525ad45d903e5e98de8665975,003128f981470c3e5a2e7445e4a771cd2,21890,"0,1",161,1,1,7/26/2018
,,f9f76d0f8ab416a42a2a3dad0d710162,0011c512eb256aa0dbbb544d8dffcf6e3,21890,"0,1","204,4",1,1,10/17/2018
,,16cc0fe71527d13426bdbe29205b2053,0021a87d4997a48b6cef1665602be0f52,21890,"0,1","214,2",1,1,3/16/2019
,,66b7e4ff35d62613a10899d4eb442216,002959d7a0b0990fe2d69988affcbc801,21892,"0,1","261,8",1,4,7/16/2019
,,b27e6ded1257b2ab223eeec083d9874b,002c6dab60557c48cfd6c2222ef7fd763,21893,"0,1","148,4",1,3,7/8/2018
,,4f9a350ccfff326b528a0d7e24ca8743,001795ec6f1b187d37335e1c4704762e3,21893,"0,08","148,4",1,3,8/21/2018
,,f8064d75afcef1bab867ff6ca9b829b7,00066f42aeeb9f3007548bb9d3f33c381,21893,"0,1","194,6",3,3,10/14/2018
,,969d261a3f4c639b3acdc0ba090fc039,000b8f95fcb9e0096488278317764d193,21894,"0,08","201,6",1,3,6/12/2018
